C_SO2_1H,I_SO2_1H,C_NO2_1H,I_NO2_1H,C_PM10_1H,I_PM10_24H_MV,C_CO1_1H,I_CO1_1H,C_O3_1H,I_O3_1H,C_PM25_1H,I_PM25_24H_MV,AQI_,PRIMARY_POLLUTANTS__-,PRIMARY_POLLUTANTS__NO2,"PRIMARY_POLLUTANTS__NO2,PM10","PRIMARY_POLLUTANTS__NO2,PM2.5",PRIMARY_POLLUTANTS__O3-1小时,"PRIMARY_POLLUTANTS__O3-1小时,PM2.5",PRIMARY_POLLUTANTS__PM10,"PRIMARY_POLLUTANTS__PM10,O3-1小时","PRIMARY_POLLUTANTS__PM10,PM2.5",PRIMARY_POLLUTANTS__PM2.5,LEVEL__一级,LEVEL__三级,LEVEL__二级,LEVEL__五级,LEVEL__六级,LEVEL__四级,CATEGORY__严重污染,CATEGORY__中度污染,CATEGORY__优,CATEGORY__良,CATEGORY__轻度污染,CATEGORY__重度污染,COLOR__橙色,COLOR__紫色,COLOR__红色,COLOR__绿色,COLOR__褐红色,COLOR__黄色,STATE__正常,label
24.0,8.0,51.0,26.0,92.0,71.0,0.5489999999999999,6.0,33.0,11.0,66.0,89.0,89.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,89.0
18.0,6.0,49.0,25.0,62.0,56.0,0.48,5.0,53.0,17.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
10.0,4.0,31.0,16.0,46.0,46.0,0.388,4.0,83.0,26.0,33.0,48.0,48.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,48.0
9.0,3.0,31.0,16.0,47.0,47.0,0.359,4.0,96.0,30.0,34.0,49.0,49.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.0
9.0,3.0,30.0,15.0,42.0,42.0,0.355,4.0,107.0,34.0,30.0,43.0,43.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,43.0
8.0,3.0,31.0,16.0,29.0,29.0,0.353,4.0,93.0,30.0,20.0,29.0,30.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,30.0
8.0,3.0,38.0,19.0,29.0,29.0,0.353,4.0,80.0,25.0,19.0,28.0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,29.0
7.0,3.0,59.0,30.0,31.0,31.0,0.434,5.0,50.0,16.0,20.0,29.0,31.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,31.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
14.0,5.0,71.0,36.0,32.0,32.0,0.512,6.0,24.0,8.0,22.0,32.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
8.0,3.0,89.0,45.0,42.0,42.0,0.573,6.0,8.0,3.0,28.0,40.0,45.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45.0
9.0,3.0,90.0,45.0,49.0,49.0,0.615,7.0,6.0,2.0,32.0,46.0,49.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,49.0
8.0,3.0,77.0,39.0,52.0,51.0,0.466,5.0,19.0,6.0,35.0,50.0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,51.0
8.0,3.0,82.0,41.0,55.0,53.0,0.472,5.0,9.0,3.0,37.0,53.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,53.0
8.0,3.0,78.0,39.0,56.0,53.0,0.461,5.0,10.0,4.0,38.0,54.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,54.0
10.0,4.0,80.0,40.0,61.0,56.0,0.522,6.0,6.0,2.0,41.0,58.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,58.0
10.0,4.0,79.0,40.0,60.0,55.0,0.545,6.0,5.0,2.0,39.0,55.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,55.0
18.0,6.0,75.0,38.0,67.0,59.0,0.59,6.0,5.0,2.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
18.0,6.0,71.0,36.0,74.0,62.0,0.59,6.0,6.0,2.0,50.0,69.0,69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,69.0
25.0,9.0,68.0,34.0,82.0,66.0,0.635,7.0,6.0,2.0,57.0,78.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,78.0
22.0,8.0,68.0,34.0,86.0,68.0,0.753,8.0,6.0,2.0,58.0,79.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,79.0
20.0,7.0,67.0,34.0,109.0,80.0,0.953,10.0,7.0,3.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
18.0,6.0,83.0,42.0,113.0,82.0,0.7659999999999999,8.0,22.0,7.0,75.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
16.0,6.0,92.0,46.0,124.0,87.0,0.7809999999999999,8.0,28.0,9.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
13.0,5.0,76.0,38.0,112.0,81.0,0.637,7.0,54.0,17.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
11.0,4.0,46.0,23.0,91.0,71.0,0.448,5.0,93.0,30.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
9.0,3.0,38.0,19.0,82.0,66.0,0.399,4.0,105.0,33.0,52.0,72.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72.0
8.0,3.0,40.0,20.0,75.0,63.0,0.417,5.0,87.0,28.0,47.0,65.0,65.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,65.0
8.0,3.0,41.0,21.0,69.0,60.0,0.4,4.0,73.0,23.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
8.0,3.0,61.0,31.0,61.0,56.0,0.431,5.0,42.0,14.0,38.0,54.0,56.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,56.0
8.0,3.0,64.0,32.0,65.0,58.0,0.506,6.0,41.0,13.0,41.0,58.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,58.0
8.0,3.0,69.0,35.0,65.0,58.0,0.609,7.0,38.0,12.0,42.0,59.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,59.0
7.0,3.0,59.0,30.0,62.0,56.0,0.5529999999999999,6.0,45.0,15.0,40.0,57.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,57.0
8.0,3.0,87.0,44.0,67.0,59.0,0.609,7.0,10.0,4.0,43.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,60.0
8.0,3.0,78.0,39.0,57.0,54.0,0.506,6.0,15.0,5.0,37.0,53.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,54.0
8.0,3.0,80.0,40.0,59.0,55.0,0.511,6.0,8.0,3.0,39.0,55.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,55.0
11.0,4.0,79.0,40.0,69.0,60.0,0.556,6.0,6.0,2.0,46.0,64.0,64.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,64.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
8.0,3.0,61.0,31.0,126.0,88.0,0.575,6.0,13.0,5.0,91.0,120.0,120.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,120.0
8.0,3.0,48.0,24.0,110.0,80.0,0.461,5.0,33.0,11.0,85.0,113.0,113.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,113.0
7.0,3.0,43.0,22.0,94.0,72.0,0.402,5.0,38.0,12.0,75.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
7.0,3.0,55.0,28.0,99.0,75.0,0.438,5.0,17.0,6.0,79.0,105.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,105.0
8.0,3.0,64.0,32.0,97.0,74.0,0.518,6.0,5.0,2.0,80.0,107.0,107.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,107.0
9.0,3.0,57.0,29.0,99.0,75.0,0.67,7.0,5.0,2.0,78.0,104.0,104.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,104.0
8.0,3.0,55.0,28.0,101.0,76.0,0.735,8.0,6.0,2.0,78.0,104.0,104.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,104.0
10.0,4.0,57.0,29.0,95.0,73.0,0.818,9.0,8.0,3.0,71.0,95.0,95.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,95.0
13.0,5.0,59.0,30.0,100.0,75.0,0.721,8.0,13.0,5.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
14.0,5.0,58.0,29.0,105.0,78.0,0.664,7.0,21.0,7.0,75.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,100.0
14.0,5.0,58.0,29.0,108.0,79.0,0.643,7.0,35.0,11.0,76.0,102.0,102.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,102.0
13.0,5.0,67.0,34.0,119.0,85.0,0.8440000000000001,9.0,31.0,10.0,86.0,114.0,114.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,114.0
14.0,5.0,67.0,34.0,125.0,88.0,0.7120000000000001,8.0,40.0,13.0,90.0,119.0,119.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,119.0
12.0,4.0,90.0,45.0,143.0,97.0,0.715,8.0,12.0,4.0,104.0,137.0,137.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,137.0
12.0,4.0,91.0,46.0,152.0,101.0,0.906,10.0,7.0,3.0,110.0,144.0,144.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,144.0
12.0,4.0,84.0,42.0,169.0,110.0,0.944,10.0,5.0,2.0,125.0,165.0,165.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,165.0
9.0,3.0,73.0,37.0,141.0,96.0,1.043,11.0,5.0,2.0,109.0,143.0,143.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,143.0
6.0,2.0,67.0,34.0,98.0,74.0,0.863,9.0,6.0,2.0,79.0,105.0,105.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,105.0
4.0,2.0,65.0,33.0,91.0,71.0,0.853,9.0,6.0,2.0,69.0,93.0,93.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,93.0
7.0,3.0,57.0,29.0,78.0,64.0,0.902,10.0,5.0,2.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
6.0,2.0,53.0,27.0,63.0,57.0,0.778,8.0,5.0,2.0,49.0,68.0,68.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,68.0
5.0,2.0,56.0,28.0,48.0,48.0,0.7190000000000001,8.0,5.0,2.0,37.0,53.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,53.0
5.0,2.0,45.0,23.0,39.0,39.0,0.628,7.0,6.0,2.0,31.0,45.0,45.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,45.0
5.0,2.0,35.0,18.0,46.0,46.0,0.557,6.0,8.0,3.0,36.0,52.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,52.0
5.0,2.0,32.0,16.0,63.0,57.0,0.537,6.0,10.0,4.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
6.0,2.0,42.0,21.0,64.0,57.0,0.5429999999999999,6.0,8.0,3.0,54.0,74.0,74.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,74.0
6.0,2.0,31.0,16.0,69.0,60.0,0.524,6.0,13.0,5.0,59.0,80.0,80.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,80.0
5.0,2.0,32.0,16.0,67.0,59.0,0.525,6.0,14.0,5.0,56.0,77.0,77.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,77.0
6.0,2.0,44.0,22.0,67.0,59.0,0.585,6.0,7.0,3.0,57.0,78.0,78.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,78.0
8.0,3.0,45.0,23.0,73.0,62.0,0.797,8.0,5.0,2.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
10.0,4.0,47.0,24.0,73.0,62.0,0.993,10.0,6.0,2.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
11.0,4.0,51.0,26.0,73.0,62.0,0.972,10.0,6.0,2.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
14.0,5.0,62.0,31.0,89.0,70.0,1.2,12.0,6.0,2.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
14.0,5.0,73.0,37.0,97.0,74.0,1.389,14.0,7.0,3.0,72.0,97.0,97.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,97.0
13.0,5.0,84.0,42.0,102.0,76.0,1.4780000000000002,15.0,7.0,3.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
13.0,5.0,89.0,45.0,108.0,79.0,1.418,15.0,7.0,3.0,73.0,98.0,98.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,98.0
11.0,4.0,96.0,48.0,111.0,81.0,1.269,13.0,7.0,3.0,74.0,99.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,99.0
9.0,3.0,88.0,44.0,96.0,73.0,0.915,10.0,12.0,4.0,64.0,87.0,87.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,87.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
8.0,3.0,94.0,47.0,103.0,77.0,0.866,9.0,7.0,3.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
11.0,4.0,88.0,44.0,103.0,77.0,0.8759999999999999,9.0,5.0,2.0,68.0,92.0,92.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,92.0
13.0,5.0,79.0,40.0,92.0,71.0,0.775,8.0,7.0,3.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
15.0,5.0,75.0,38.0,96.0,73.0,0.8959999999999999,9.0,6.0,2.0,65.0,88.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,88.0
12.0,4.0,68.0,34.0,90.0,70.0,0.8440000000000001,9.0,6.0,2.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
11.0,4.0,62.0,31.0,81.0,66.0,0.705,8.0,5.0,2.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
10.0,4.0,55.0,28.0,74.0,62.0,0.721,8.0,5.0,2.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
8.0,3.0,46.0,23.0,64.0,57.0,0.6,6.0,7.0,3.0,45.0,63.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,63.0
7.0,3.0,36.0,18.0,54.0,52.0,0.541,6.0,9.0,3.0,40.0,57.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,57.0
7.0,3.0,35.0,18.0,39.0,39.0,0.536,6.0,8.0,3.0,29.0,42.0,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,42.0
6.0,2.0,36.0,18.0,36.0,36.0,0.518,6.0,6.0,2.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
6.0,2.0,38.0,19.0,33.0,33.0,0.501,6.0,7.0,3.0,25.0,36.0,36.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,36.0
5.0,2.0,40.0,20.0,35.0,35.0,0.498,5.0,10.0,4.0,27.0,39.0,39.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,39.0
6.0,2.0,39.0,20.0,51.0,51.0,0.607,7.0,6.0,2.0,39.0,55.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,55.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
9.0,3.0,42.0,21.0,69.0,60.0,1.102,12.0,6.0,2.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
10.0,4.0,49.0,25.0,71.0,61.0,1.126,12.0,7.0,3.0,55.0,75.0,75.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,75.0
9.0,3.0,57.0,29.0,68.0,59.0,1.04,11.0,9.0,3.0,52.0,72.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72.0
10.0,4.0,59.0,30.0,67.0,59.0,0.937,10.0,9.0,3.0,50.0,69.0,69.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,69.0
9.0,3.0,68.0,34.0,75.0,63.0,0.947,10.0,8.0,3.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
10.0,4.0,70.0,35.0,79.0,65.0,1.04,11.0,7.0,3.0,53.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,73.0
10.0,4.0,70.0,35.0,80.0,65.0,1.025,11.0,7.0,3.0,51.0,70.0,70.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,70.0
11.0,4.0,74.0,37.0,92.0,71.0,1.161,12.0,6.0,2.0,58.0,79.0,79.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,79.0
13.0,5.0,78.0,39.0,126.0,88.0,1.389,14.0,6.0,2.0,,,88.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,88.0
15.0,5.0,75.0,38.0,136.0,93.0,1.556,16.0,6.0,2.0,,,93.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,93.0
16.0,6.0,78.0,39.0,141.0,96.0,1.793,18.0,6.0,2.0,,,96.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,96.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
16.0,6.0,80.0,40.0,,,1.751,18.0,6.0,2.0,76.0,102.0,102.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,102.0
18.0,6.0,79.0,40.0,150.0,100.0,1.7819999999999998,18.0,6.0,2.0,76.0,102.0,102.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,102.0
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
16.0,6.0,73.0,37.0,121.0,86.0,1.45,15.0,5.0,2.0,74.0,99.0,99.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,99.0
19.0,7.0,79.0,40.0,114.0,82.0,1.433,15.0,5.0,2.0,65.0,88.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,88.0
19.0,7.0,72.0,36.0,103.0,77.0,1.164,12.0,5.0,2.0,60.0,82.0,82.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,82.0
14.0,5.0,62.0,31.0,86.0,68.0,0.732,8.0,6.0,2.0,52.0,72.0,72.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,72.0
17.0,6.0,59.0,30.0,98.0,74.0,0.877,9.0,6.0,2.0,61.0,83.0,83.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,83.0
12.0,4.0,61.0,31.0,71.0,61.0,0.6729999999999999,7.0,6.0,2.0,45.0,63.0,63.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,63.0
13.0,5.0,62.0,31.0,65.0,58.0,0.6809999999999999,7.0,6.0,2.0,42.0,59.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,59.0
12.0,4.0,61.0,31.0,68.0,59.0,0.672,7.0,10.0,4.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
11.0,4.0,59.0,30.0,69.0,60.0,0.6679999999999999,7.0,15.0,5.0,44.0,62.0,62.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,62.0
11.0,4.0,52.0,26.0,67.0,59.0,0.636,7.0,25.0,8.0,43.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,60.0
